"1342","10.4"
"1343","9.8"
"1344","10.5"
"1345","13.9"
"1346","11.1"
"1347","12.3"
"1348","17"
"1349","20"
"1350","13.5"
"1351","12.8"
"1352","11.9"
"1353","18.4"
"1354","21.8"
"1355","19.1"
"1356","14.9"
"1357","10.6"
"1358","15.7"
"1359","18.3"
"1360","17.8"
"1361","15.9"
"1362","18"
"1363","16.1"
"1364","15"
"1365","13.4"
"1366","15.7"
"1367","16.8"
"1368","13.1"
"1369","15.6"
"1370","17.3"
"1371","15.8"
"1372","15.1"
"1373","13.2"
"1374","17.3"
"1375","18.1"
"1376","19.4"
"1377","23"
"1378","23.6"
"1379","16.4"
"1380","10.6"
"1381","12.9"
"1382","16.4"
"1383","19.4"
"1384","23.7"
"1385","18.3"
"1386","15"
"1387","18.6"
"1388","20.2"
"1389","23.1"
"1390","22.6"
"1391","21.5"
"1392","17.5"
"1393","15.9"
"1394","18"
"1395","20.7"
"1396","20.3"
"1397","24.8"
"1398","18"
"1399","14.3"
"1400","11.8"
"1401","12.7"
"1402","12.3"
"1403","15.6"
"1404","17.8"
"1405","19.8"
"1406","24.9"
"1407","23.1"
"1408","19.9"
"1409","19.1"
"1410","21.2"
"1411","20.6"
"1412","18.3"
"1413","19.1"
"1414","22.7"
"1415","21.3"
"1416","20.4"
"1417","19.1"
"1418","19.2"
"1419","23.3"
"1420","25.1"
"1421","21.8"
"1422","22.9"
"1423","22.2"
"1424","23.8"
"1425","22.9"
"1426","25.9"
"1427","27.2"
"1428","25.2"
"1429","24"
"1430","25.3"
"1431","22.2"
"1432","19.2"
"1433","18.2"
"1434","18.1"
"1435","21.1"
"1436","21.1"
"1437","22.1"
"1438","21.8"
"1439","20.7"
"1440","24.3"
"1441","26.9"
"1442","24.3"
"1443","23.4"
"1444","25.5"
"1445","22.8"
"1446","23.4"
"1447","20.1"
"1448","17.8"
"1449","20.2"
"1450","22.9"
"1451","24.1"
"1452","26.6"
"1453","26.6"
"1454","24.1"
"1455","21.2"
"1456","23.3"
"1457","27.2"
"1458","26.3"
"1459","21.2"
"1460","22.8"
"1461","23.3"
"1462","24.8"
"1463","25.1"
"1464","26.4"
"1465","27.1"
"1466","24"
"1467","24.3"
"1468","25.7"
"1469","26.3"
"1470","26.1"
"1471","25.1"
"1472","24.6"
"1473","26.3"
"1474","24.7"
"1475","23.1"
"1476","22.6"
"1477","22.5"
"1478","24.8"
"1479","25.6"
"1480","23.7"
"1481","23.9"
"1482","22.9"
"1483","23.8"
"1484","24.1"
"1485","25.3"
"1486","23.8"
"1487","24.8"
"1488","25.5"
"1489","26.1"
"1490","25.2"
"1491","28.7"
"1492","29.4"
"1493","29.9"
"1494","28.1"
"1495","25.5"
"1496","28.2"
"1497","31.8"
"1498","31.9"
"1499","30.3"
"1500","24.4"
"1501","25.9"
"1502","26.4"
"1503","24.2"
"1504","24"
"1505","18.7"
"1506","20.9"
"1507","24"
"1508","25.1"
"1509","25.4"
"1510","24.5"
"1511","25.7"
"1512","27.4"
"1513","27.1"
"1514","21.7"
"1515","22"
"1516","21.3"
"1517","23.7"
"1518","24.2"
"1519","24.1"
"1520","26.2"
"1521","25.9"
"1522","26.8"
"1523","21.8"
"1524","19.9"
"1525","19.7"
"1526","21.7"
"1527","22.9"
"1528","25"
"1529","24.5"
"1530","26"
"1531","25.6"
"1532","27.8"
"1533","25.4"
"1534","24.8"
"1535","22.3"
"1536","23.4"
"1537","23.9"
"1538","25.4"
"1539","26.9"
"1540","28"
"1541","18.9"
"1542","17"
"1543","19.4"
"1544","21.7"
"1545","22.7"
"1546","24"
"1547","21.7"
"1548","23.6"
"1549","22.9"
"1550","24.9"
"1551","21.8"
"1552","19.9"
"1553","17.7"
"1554","18.6"
"1555","17.9"
"1556","17.5"
"1557","18"
"1558","17.9"
"1559","19.2"
"1560","20.5"
"1561","16.9"
"1562","15.2"
"1563","16"
"1564","17.2"
"1565","20.9"
"1566","20.4"
"1567","17.2"
"1568","17.9"
"1569","19.1"
"1570","20.2"
"1571","21.8"
"1572","23.4"
"1573","20.8"
"1574","19.5"
"1575","13.6"
"1576","15.6"
"1577","20.1"
"1578","16.8"
"1579","13.1"
"1580","17.2"
"1581","20.1"
"1582","15.8"
"1583","13.2"
"1584","9.5"
"1585","12.6"
"1586","17.4"
"1587","18.1"
"1588","17.6"
"1589","15.7"
"1590","8.7"
"1591","12.4"
"1592","11.9"
"1593","11.2"
"1594","8.8"
"1595","7.2"
"1596","7.6"
"1597","10.8"
"1598","10.6"
"1599","8.3"
"1600","9.1"
"1601","10.7"
"1602","12"
"1603","12.3"
"1604","11.1"
"1605","9.9"
"1606","5.6"
"1607","11"
"1608","8.3"
"1609","7.3"
"1610","10.1"
"1611","10"
"1612","12.3"
"1613","15.7"
"1614","13.5"
"1615","7.6"
"1616","9.4"
"1617","11.8"
"1618","15.4"
"1619","19.7"
"1620","22.2"
"1621","21.1"
"1622","14.1"
"1623","15.2"
"1624","18.3"
"1625","24.2"
"1626","19.8"
"1627","13.4"
"1628","14.1"
"1629","11.1"
"1630","16.2"
"1631","14.9"
"1632","12.2"
"1633","17"
"1634","18.3"
"1635","12.8"
"1636","7.4"
"1637","7.9"
"1638","6.6"
"1639","12.1"
"1640","10.4"
"1641","5.7"
"1642","6.6"
"1643","9.6"
"1644","11"
"1645","9.3"
"1646","6.8"
"1647","4.8"
"1648","2.4"
"1649","5.9"
"1650","3.2"
"1651","1.9"
"1652","1.3"
"1653","3.7"
"1654","4.4"
"1655","4.7"
"1656","4.9"
"1657","11.5"
"1658","12.6"
"1659","10.2"
"1660","13.4"
"1661","14.3"
"1662","9.6"
"1663","10.9"
"1664","12.2"
"1665","14.6"
"1666","16.7"
"1667","12.2"
"1668","11.6"
"1669","12.3"
"1670","11.7"
"1671","8.8"
"1672","9.6"
"1673","13.1"
"1674","20.5"
"1675","26.8"
"1676","17.5"
"1677","12.8"
"1678","13.3"
"1679","13.7"
"1680","10.4"
"1681","7.3"
"1682","5.9"
"1683","7.4"
"1684","10.3"
"1685","11.1"
"1686","10.6"
"1687","12.9"
"1688","14.8"
"1689","13.3"
